opentime,symbol,open,high,low,close,volume,tradenum,volume_imbalance,spread,liquidity_imbalance,max_bid_size,max_ask_size,max_bid_price,max_ask_price,bid_vwap,ask_vwap,mid_price,imbalance_level_5,imbalance_level_10
2023-10-07 23:34:00+00:00,XLMUSDT,0.1107,0.1107,0.1107,0.1107,0.0,0,0.1004305857400704,0.0009004952723998,0.170852370529358,901046.0,836021.0,0.1108,0.1113,0.110272451993708,0.1121969906468995,0.11105,0.0676619605251147,0.1922492068500584
2023-10-07 23:34:00+00:00,LTCUSDT,65.17,65.17,65.16,65.16,17.864,17,0.001958373770656,0.0001527533796686,-0.8716953668702373,1526.283,1608.475,65.26,65.6,65.3142687646547,65.61855417485769,65.465,0.0476083230840038,0.0729434302479186
2023-10-07 23:34:00+00:00,ETHUSDT,1631.27,1631.49,1631.15,1631.16,63.4328,234,-0.6911533355125636,6.120119587131167e-06,-0.7162165712798699,39.4223,238.4114,1633.95,1633.96,1633.7168899443354,1634.189425357689,1633.955,-0.7331385323181073,-0.7377156826758473
2023-10-07 23:34:00+00:00,BTCUSDT,27893.3,27893.3,27888.15,27888.15,8.89017,497,-0.7973390134094979,3.57845192176262e-07,-0.7791437897333388,1.28661,10.3645,27945.04,27945.05,27944.92319872499,27945.652008806792,27945.045,-0.7966359914810446,-0.6434463422990065
2023-10-07 23:34:00+00:00,BNBUSDT,211.7,211.7,211.6,211.7,283.094,29,0.2067021366367653,0.0004713646005184,-0.2775417181326837,2687.41,953.438,209.6,212.4,210.31217590291152,213.9791520310329,212.15,-0.1220207845522736,-0.0279402181740149
2023-10-07 23:34:00+00:00,AVAXUSDT,10.33,10.33,10.32,10.33,134.28,9,0.2577030506373025,0.0009657170449058,0.9368179244174244,9063.63,9778.97,10.35,10.37,10.17241887881275,10.516336704830495,10.355,0.0562159444851931,0.0743335060460056
2023-10-07 23:34:00+00:00,ADAUSDT,0.2572,0.2572,0.2571,0.2572,3768.5,5,0.199523431949007,0.0003870718018194,-0.008937608851552,414723.0,346142.0,0.2577,0.2588,0.256890720208472,0.2594845083884049,0.2583499999999999,-0.0332691888915387,0.0747534793761744
2023-10-07 23:34:00+00:00,DOGEUSDT,0.06112,0.06112,0.06111,0.06111,27961.0,6,0.0444137993860219,0.0001628001628,0.1051857424536218,3544426.0,3849945.0,0.06121,0.06162,0.0612393318476884,0.0615770106440522,0.061425,-0.3135311228008332,-0.1701318198899807
2023-10-07 23:35:00+00:00,XLMUSDT,0.1107,0.1108,0.1107,0.1108,8854.0,7,0.1231883911379903,0.0009004952723998,0.5494867070281653,1187894.0,728923.0,0.1107,0.1113,0.1102789182685813,0.1122528059394053,0.11105,0.1519871100552985,0.2240231192522037
2023-10-07 23:35:00+00:00,TRXUSDT,0.08766,0.08766,0.08765,0.08765,16716.3,22,0.0901387582558609,0.0001135653852705,0.0493597962080177,713747.2,671294.2,0.08784,0.08841,0.0878885492219887,0.0882705526995419,0.088055,0.2001486348175298,0.3009399865629548
2023-10-07 23:35:00+00:00,SOLUSDT,23.18,23.18,23.17,23.18,330.09,23,-0.0644975107038853,0.0004300150505268,-0.0108721548483069,15968.43,34699.44,23.14,23.36,23.08913333724722,23.390973259419432,23.255000000000003,-0.0848239739018904,0.0124003745576185
2023-10-07 23:35:00+00:00,MKRUSDT,1395.0,1395.0,1395.0,1395.0,0.0,0,0.3073644327671594,0.0007089684509039,0.5258359817510224,110.506,52.3359,1363.0,1416.0,1389.9296854070024,1419.1534627340277,1410.5,0.103456408548914,0.0095160855304726
2023-10-07 23:35:00+00:00,LTCUSDT,65.16,65.18,65.16,65.17,51.563,19,0.0270506852374879,0.0001527533796686,-0.6331679309492576,1526.283,1608.075,65.26,65.6,65.31458175571179,65.61815342061313,65.465,0.1881585651686538,-0.0492922345135262
2023-10-07 23:35:00+00:00,DOGEUSDT,0.06112,0.06112,0.06111,0.06112,10540.0,5,0.0478448685135894,0.0001628001628,0.4318153705188409,3544426.0,3849945.0,0.06121,0.06162,0.0612405177063545,0.0615778740450839,0.061425,-0.2629791522703383,-0.1590225886482642
2023-10-07 23:35:00+00:00,BTCUSDT,27888.16,27888.16,27885.7,27885.71,4.59804,271,0.8671012891378833,3.578232964220458e-07,0.9280929268336928,15.41116,0.57475,27946.75,27946.76,27946.665052700875,27946.92467144249,27946.755,0.9354694826457468,0.8754925389588076
2023-10-07 23:35:00+00:00,BNBUSDT,211.7,211.7,211.6,211.7,16.468,30,0.2192667246283214,0.0004713646005184,-0.0319385311638093,2687.41,972.728,209.6,212.3,210.3415506115224,213.994016895687,212.15,-0.0634743820314837,0.0096385839940283
2023-10-07 23:35:00+00:00,AVAXUSDT,10.33,10.34,10.32,10.34,322.11,14,0.235771466629141,0.0009638554216868,-0.8799716449083826,8905.93,10563.17,10.0,10.4,10.194582037320442,10.525781015859309,10.375,-0.1223357912625639,0.0647077487959443
2023-10-07 23:35:00+00:00,ADAUSDT,0.2572,0.2572,0.2572,0.2572,1354.3,6,0.1904533143011743,0.0003867723844517,-0.328017876648401,312291.6,310933.9,0.2576,0.2593,0.2570054026365242,0.2596065168678492,0.25855,-0.1702989069347502,-0.0005779906998085
2023-10-07 23:35:00+00:00,ETHUSDT,1631.15,1631.29,1631.15,1631.29,51.6187,154,-0.1475456422292304,6.118883793212876e-06,0.0926520786554255,144.4285,119.9347,1634.28,1634.29,1634.169406648649,1634.5351896626405,1634.285,0.1272308375743837,0.1128539847877401
2023-10-07 23:36:00+00:00,XLMUSDT,0.1108,0.1108,0.1107,0.1108,1290.0,3,0.1224005516419177,0.0009004952723998,0.1716924104240251,915118.0,818361.0,0.1107,0.1113,0.110284759747136,0.1122139250386646,0.11105,0.1506626762349159,0.2227815613516068
2023-10-07 23:36:00+00:00,TRXUSDT,0.08765,0.08768,0.08765,0.08767,83467.9,26,0.0972872032897413,0.0001135653852705,-0.1991351866456873,704640.2,670954.8,0.08784,0.08841,0.087877097767897,0.0882567204485701,0.088055,0.0048173108956656,0.1325597884314921
2023-10-07 23:36:00+00:00,SOLUSDT,23.19,23.19,23.18,23.18,455.2,33,-0.0551735702397828,0.0004298302170641,-0.3473982799531211,15949.31,34720.43,23.14,23.36,23.09214756269857,23.39548138327657,23.265,-0.3420893900097184,-0.2434041380791739
2023-10-07 23:36:00+00:00,MKRUSDT,1395.0,1395.0,1395.0,1395.0,0.527,5,0.2914188682208791,0.0007089684509039,0.4658538793493678,110.506,52.447,1363.0,1413.0,1389.60096015848,1419.012120963883,1410.5,0.0489089095263498,-0.0214603277302652
2023-10-07 23:36:00+00:00,LTCUSDT,65.18,65.19,65.17,65.19,22.644,16,0.0267554210774743,0.0001527533796686,-0.6896169705074501,1526.283,1725.047,65.26,65.6,65.31521733324979,65.61744038376044,65.465,0.1850697382427601,-0.0572496227760411
2023-10-07 23:36:00+00:00,ETHUSDT,1631.29,1631.46,1631.28,1631.46,69.6023,153,-0.0152989716536487,6.118883793212876e-06,0.2299183413713346,134.0266,83.9173,1634.28,1634.29,1634.1642693225972,1634.515826123166,1634.285,0.2607362084348382,0.239106720212095
2023-10-07 23:36:00+00:00,BTCUSDT,27885.71,27891.65,27885.7,27891.64,3.23162,381,0.7497613066363634,3.577736247637769e-07,0.9376795796299402,13.86526,0.64,27950.63,27953.46,27950.403617259588,27952.59075938835,27950.635,0.9386576406510686,0.940135857349131
2023-10-07 23:36:00+00:00,ADAUSDT,0.2572,0.2573,0.2572,0.2572,2396.9,12,0.1887447592275909,0.0003867723844517,-0.2932022844999336,313019.2,318211.0,0.2576,0.2593,0.2570124890560738,0.2596013198458778,0.25855,-0.149730482011317,-0.0030467287453592
2023-10-07 23:36:00+00:00,DOGEUSDT,0.06111,0.06112,0.06111,0.06111,30453.0,11,0.0440073724801978,0.0001628001628,0.2589454555896022,3562710.0,3849945.0,0.06132,0.06162,0.0612405124773723,0.0615768182929019,0.061425,-0.2785254773536277,-0.1743161060898994
2023-10-07 23:36:00+00:00,BNBUSDT,211.7,211.7,211.6,211.7,52.977,20,0.2231885389512022,0.0004713646005184,0.2214122375008211,2687.41,1000.346,209.6,212.3,210.3373588497573,214.023671161814,212.15,-0.0398154737959597,0.0259817863058726
2023-10-07 23:36:00+00:00,AVAXUSDT,10.33,10.35,10.33,10.35,608.69,34,0.2463551747376721,0.0009638554216868,0.8807131894892228,8905.93,10468.78,10.0,10.4,10.20110155359931,10.530348875925776,10.375,-0.0734775067717345,0.0952440862933479
2023-10-07 23:37:00+00:00,XLMUSDT,0.1108,0.1108,0.1107,0.1108,4047.0,9,0.0819902916077895,0.0009013068949977,0.6717496327038535,999056.0,726471.0,0.1108,0.1114,0.1101778836719029,0.112123395641704,0.11095,0.1270425907694438,0.1708180955133897
2023-10-07 23:37:00+00:00,TRXUSDT,0.08767,0.08769,0.08767,0.08769,47169.2,22,0.0970121427621166,0.0001135653852705,-0.3805451352915361,704640.2,670954.8,0.08784,0.08841,0.0878750628552462,0.0882565386262905,0.088055,-0.0914438710097372,0.0955515013043699
2023-10-07 23:37:00+00:00,SOLUSDT,23.19,23.2,23.19,23.2,13.02,6,-0.0656217138484018,0.0004300150505268,-0.7310448289334974,15957.35,34698.94,23.14,23.36,23.088752798035834,23.389589354292944,23.255000000000003,-0.1420832186859885,0.01665412345084
2023-10-07 23:37:00+00:00,MKRUSDT,1395.0,1397.0,1395.0,1397.0,0.4805,7,0.2651489477155565,0.0007089684509039,-0.789268876353038,110.506,49.743,1363.0,1413.0,1388.879104057292,1418.7165485865205,1410.5,-0.0626134253438379,-0.0720268432541226
2023-10-07 23:37:00+00:00,LTCUSDT,65.19,65.21,65.19,65.21,58.794,27,0.0252012950811512,0.0001528234125466,0.2126876558435349,1677.472,1519.715,65.33,65.65,65.29886868601804,65.59258382122258,65.435,0.3269291981922942,0.0314461978535943
2023-10-07 23:37:00+00:00,BTCUSDT,27891.65,27897.54,27891.64,27897.53,3.40621,415,0.0638716089454527,3.577736247637769e-07,0.0331180632040882,6.01736,5.63157,27950.63,27950.64,27950.244060659395,27951.01923249889,27950.635,0.0343401201012786,0.0447198004436391
2023-10-07 23:37:00+00:00,BNBUSDT,211.7,211.7,211.6,211.7,65.839,34,0.2115047505999563,0.0004713646005184,-0.1099610292817821,2687.41,913.306,209.6,212.3,210.3363384052425,213.97493935679591,212.15,-0.0879258827065542,-0.0105343525752722
2023-10-07 23:37:00+00:00,AVAXUSDT,10.36,10.36,10.34,10.34,643.05,34,0.2352754381591602,0.0009647853352628,0.4805578016529229,8905.93,8018.97,10.0,10.39,10.191695917149426,10.52730099300346,10.364999999999998,0.0234953254918738,0.0820359556555133
2023-10-07 23:37:00+00:00,ADAUSDT,0.2572,0.2573,0.2572,0.2573,3291.2,12,0.2094181285502584,0.0003869220352098,0.8586704982802689,374663.3,357145.3,0.258,0.2588,0.256949331496931,0.2595130549930906,0.25845,0.007444039595338,0.0803610310451435
2023-10-07 23:37:00+00:00,DOGEUSDT,0.06111,0.06113,0.06111,0.06112,62534.0,14,0.0319478384945484,0.0001628001628,-0.922886855796842,3666520.0,3849945.0,0.06121,0.06162,0.0612361575413182,0.0615735379714463,0.061425,-0.4649199625073859,-0.2273823701449983
2023-10-07 23:37:00+00:00,ETHUSDT,1631.46,1631.84,1631.45,1631.84,37.9829,198,-0.5763427988832253,6.120157043224163e-06,-0.8722315163415083,23.6975,183.6485,1633.84,1633.95,1633.684231948543,1634.0633206477858,1633.9450000000002,-0.8357765260602718,-0.9008971767031178
2023-10-07 23:38:00+00:00,LTCUSDT,65.2,65.21,65.2,65.21,23.568,14,-0.0053879410532134,0.000152846771112,0.3469068822769868,1559.952,1515.554,65.26,65.65,65.28876233304815,65.58167547406849,65.42500000000001,0.1822927494692439,0.1110255503024191
2023-10-07 23:38:00+00:00,XLMUSDT,0.1107,0.1108,0.1107,0.1107,7240.0,9,0.105511222566029,0.0009013068949977,0.9626618911013928,980593.0,726471.0,0.1108,0.1114,0.1101941416974968,0.1121376951190603,0.11095,0.1650594447656883,0.2021605718567612
2023-10-07 23:38:00+00:00,TRXUSDT,0.08768,0.08769,0.08768,0.08769,10477.9,17,0.0831539952083716,0.0001135653852705,-0.3850774001291622,704640.2,670954.8,0.08784,0.08841,0.0878729660258396,0.0882514577569721,0.088055,-0.1662460702440076,0.0267289601738095
